,index,id,name,images,imageAlt,tax,businessUnit,showSexualContent,productGroupId,hasReviewPhoto,cardType,sections,variants,categoryHierarchy,categoryId,categoryName,url,merchantId,campaignId,promotions,rushDeliveryDuration,freeCargo,campaignName,listingId,winnerVariant,itemNumber,discountedPriceInfo,hasVideoContent,hasCrossPromotion,hasCollectableCoupon,sameDayShipping,lowestPriceDuration,isLegalRequirementConfirmed,badges,brand.id,brand.name,ratingScore.averageRating,ratingScore.totalCount,price.sellingPrice,price.originalPrice,price.discountedPrice,price.buyingPrice,stamps,collectableCouponDiscount
17,17,285974337,%100 Natürel Soya Wax Vegan Organik Mum Yapımı Için Kalıp Şeklinde Doğal Kokulu Wax 500 Gr,"['/ty406/product/media/images/20220421/9/95761103/454945757/1/1_org_zoom.jpg', '/ty405/product/media/images/20220421/9/95761103/454945757/2/2_org_zoom.jpg', '/ty407/product/media/images/20220421/9/95761103/454945757/3/3_org_zoom.jpg', '/ty406/product/media/images/20220421/9/95761103/454945757/4/4_org_zoom.jpg']",SillageCandle %100 Natürel Soya Wax Vegan Organik Mum Yapımı Için Kalıp Şeklinde Doğal Kokulu Wax 500 Gr,18,Ev Dekorasyon,True,240978954,True,PRODUCT,"[{'id': '12'}, {'id': '7'}, {'id': '101400'}]","[{'attributeValue': 'Tek Ebat', 'attributeName': 'beden', 'price': {'discountedPrice': 85, 'buyingPrice': 0, 'originalPrice': 67, 'sellingPrice': 85}, 'listingId': '88aa97c20061ce21b2abfceebfe9c9dd', 'campaignId': 61, 'merchantId': 133102, 'discountedPriceInfo': '', 'hasCollectableCoupon': False, 'sameDayShipping': False}]",Ev/Mum & Kandil/Ev & Mobilya/Ev Dekorasyon,1880,Mum & Kandil,/sillagecandle/100-naturel-soya-wax-vegan-organik-mum-yapimi-icin-kalip-seklinde-dogal-kokulu-wax-500-gr-p-285974337?boutiqueId=61&merchantId=133102,133102,61,[],0,False,Tüm Ürünler,88aa97c20061ce21b2abfceebfe9c9dd,Tek Ebat,454945757,,False,False,False,False,,False,[],152546,SillageCandle,4.333333333333333,36.0,85.0,67.0,85.0,0,,
18,18,373480796,"Tarçın & Elma Kokulu Mum, Beton Saksılı Dekoratif Vegan Mumu","['/ty608/product/media/images/20221122/13/219564339/603443621/1/1_org_zoom.jpg', '/ty607/product/media/images/20221122/13/219564339/603443621/2/2_org_zoom.jpg', '/ty606/product/media/images/20221122/13/219564339/603443621/3/3_org_zoom.jpg']","ersustore Tarçın & Elma Kokulu Mum, Beton Saksılı Dekoratif Vegan Mumu",18,Ev Dekorasyon,True,301561091,True,PRODUCT,"[{'id': '12'}, {'id': '7'}, {'id': '101400'}]","[{'attributeValue': 'Tek Ebat', 'attributeName': 'beden', 'price': {'discountedPrice': 89, 'buyingPrice': 0, 'originalPrice': 56.64, 'sellingPrice': 89}, 'listingId': '638dd563a90cdeb7d6dedc1ad4eed7f3', 'campaignId': 61, 'merchantId': 317467, 'discountedPriceInfo': '', 'hasCollectableCoupon': True, 'sameDayShipping': False}]",Ev/Mum & Kandil/Ev & Mobilya/Ev Dekorasyon,1880,Mum & Kandil,/ersustore/tarcin-elma-kokulu-mum-beton-saksili-dekoratif-vegan-mumu-p-373480796?boutiqueId=61&merchantId=317467,317467,61,[],24,False,Tüm Ürünler,638dd563a90cdeb7d6dedc1ad4eed7f3,Tek Ebat,603443621,,False,True,True,False,,False,"[{'title': 'Kupon Fırsatı', 'type': 'COLLECTABLE_COUPON'}, {'title': 'Hızlı Teslimat', 'type': 'RUSH_DELIVERY'}, {'title': 'Birlikte Al Kazan', 'type': 'CROSS_PROMOTION'}]",152571,ersustore,4.36,25.0,89.0,56.64,89.0,0,,
19,19,48964640,Altın Metal Kapaklı Black Vanilya Kokulu Vegan Bardak Mum,['/ty223/product/media/images/20211103/13/164605255/86811807/1/1_org_zoom.jpg'],Missi Altın Metal Kapaklı Black Vanilya Kokulu Vegan Bardak Mum,18,Ev Dekorasyon,True,41147262,True,PRODUCT,"[{'id': '12'}, {'id': '7'}, {'id': '101400'}]","[{'attributeValue': 'Tek Ebat', 'attributeName': 'beden', 'price': {'discountedPrice': 87.88, 'buyingPrice': 0, 'originalPrice': 85.9, 'sellingPrice': 87.88}, 'listingId': 'ddaf52eddd89a4ff331098775b07fb71', 'campaignId': 61, 'merchantId': 174, 'discountedPriceInfo': '', 'hasCollectableCoupon': False, 'sameDayShipping': False, 'lowestPriceDuration': 7}]",Ev/Mum & Kandil/Ev & Mobilya/Ev Dekorasyon,1880,Mum & Kandil,/missi/altin-metal-kapakli-black-vanilya-kokulu-vegan-bardak-mum-p-48964640?boutiqueId=61&merchantId=174,174,61,[],24,False,Tüm Ürünler,ddaf52eddd89a4ff331098775b07fb71,Tek Ebat,86811807,,True,False,False,False,7.0,False,"[{'title': 'Hızlı Teslimat', 'type': 'RUSH_DELIVERY'}, {'title': 'Videolu Ürün', 'type': 'VIDEO_CONTENT'}]",143583,Missi,4.580110497237569,1086.0,87.88,85.9,87.88,0,"[{'imageUrl': 'indexing-sticker-stamp/moon/aa7816f3-395f-43b0-a9fc-0b806f923a6a.png', 'type': 'TypeA', 'position': 'upper-left', 'aspectRatio': 0.25, 'priority': 998}]",
20,20,333996603,Ahşap Fitilli Yasemin Sandal Kokulu Ekru Craklıng Vegan Mum (çıtırtılı),"['/ty494/product/media/images/20220730/18/152447608/532320329/1/1_org_zoom.jpg', '/ty493/product/media/images/20220730/18/152447608/532320329/2/2_org_zoom.jpg', '/ty493/product/media/images/20220730/18/152447608/532320329/3/3_org_zoom.jpg']",Missi Ahşap Fitilli Yasemin Sandal Kokulu Ekru Craklıng Vegan Mum (çıtırtılı),18,Ev Dekorasyon,True,273269797,True,PRODUCT,"[{'id': '12'}, {'id': '7'}, {'id': '101400'}]","[{'attributeValue': 'Tek Ebat', 'attributeName': 'beden', 'price': {'discountedPrice': 87.91, 'buyingPrice': 0, 'originalPrice': 87, 'sellingPrice': 87.91}, 'listingId': '5cbe27ee6885dec40058b9b92dc9d7ba', 'campaignId': 61, 'merchantId': 174, 'discountedPriceInfo': '', 'hasCollectableCoupon': False, 'sameDayShipping': False, 'lowestPriceDuration': 7}]",Ev/Mum & Kandil/Ev & Mobilya/Ev Dekorasyon,1880,Mum & Kandil,/missi/ahsap-fitilli-yasemin-sandal-kokulu-ekru-crakling-vegan-mum-citirtili-p-333996603?boutiqueId=61&merchantId=174,174,61,[],0,False,Tüm Ürünler,5cbe27ee6885dec40058b9b92dc9d7ba,Tek Ebat,532320329,,False,False,False,False,7.0,False,[],143583,Missi,4.74468085106383,47.0,87.91,87.0,87.91,0,"[{'imageUrl': 'indexing-sticker-stamp/moon/aa7816f3-395f-43b0-a9fc-0b806f923a6a.png', 'type': 'TypeA', 'position': 'upper-left', 'aspectRatio': 0.25, 'priority': 998}]",
21,21,412069136,"Kokulu Mum, Beton Saksılı Dekoratif Vegan Mumu","['/ty611/product/media/images/20221123/23/220319669/630026836/1/1_org_zoom.jpg', '/ty610/product/media/images/20221123/23/220319669/630026836/2/2_org_zoom.jpg']","ersustore Kokulu Mum, Beton Saksılı Dekoratif Vegan Mumu",18,Ev Dekorasyon,True,301561091,True,PRODUCT,"[{'id': '12'}, {'id': '7'}, {'id': '101400'}]","[{'attributeValue': 'Tek Ebat', 'attributeName': 'beden', 'price': {'discountedPrice': 89, 'buyingPrice': 0, 'originalPrice': 52.89, 'sellingPrice': 89}, 'listingId': '7e4df48fd6bdbba9d5f2f937eb9e7e19', 'campaignId': 61, 'merchantId': 317467, 'discountedPriceInfo': '', 'hasCollectableCoupon': True, 'sameDayShipping': False}]",Ev/Mum & Kandil/Ev & Mobilya/Ev Dekorasyon,1880,Mum & Kandil,/ersustore/kokulu-mum-beton-saksili-dekoratif-vegan-mumu-p-412069136?boutiqueId=61&merchantId=317467,317467,61,[],24,False,Tüm Ürünler,7e4df48fd6bdbba9d5f2f937eb9e7e19,Tek Ebat,630026836,,False,True,True,False,,False,"[{'title': 'Kupon Fırsatı', 'type': 'COLLECTABLE_COUPON'}, {'title': 'Hızlı Teslimat', 'type': 'RUSH_DELIVERY'}, {'title': 'Birlikte Al Kazan', 'type': 'CROSS_PROMOTION'}]",152571,ersustore,5.0,4.0,89.0,52.89,89.0,0,,
22,22,331569407,Dekoratif Styliş Kokulu Mum - Kokulu Vegan Soya Wax Mumu,"['/ty490/product/media/images/20220725/15/149580922/528461909/1/1_org_zoom.jpg', '/ty489/product/media/images/20220725/15/149580922/528461909/2/2_org_zoom.jpg', '/ty489/product/media/images/20220725/15/149580922/528461909/3/3_org_zoom.jpg', '/ty489/product/media/images/20220725/15/149580922/528461909/4/4_org_zoom.jpg']",Cageartstudio Dekoratif Styliş Kokulu Mum - Kokulu Vegan Soya Wax Mumu,18,Ev Dekorasyon,True,271429960,True,PRODUCT,"[{'id': '12'}, {'id': '7'}, {'id': '101400'}]","[{'attributeValue': 'Tek Ebat', 'attributeName': 'beden', 'price': {'discountedPrice': 89, 'buyingPrice': 0, 'originalPrice': 79, 'sellingPrice': 89}, 'listingId': '90badcdb61809520bde6745951538359', 'campaignId': 61, 'merchantId': 321449, 'discountedPriceInfo': '', 'hasCollectableCoupon': False, 'sameDayShipping': False}]",Ev/Mum & Kandil/Ev & Mobilya/Ev Dekorasyon,1880,Mum & Kandil,/cageartstudio/dekoratif-stylis-kokulu-mum-kokulu-vegan-soya-wax-mumu-p-331569407?boutiqueId=61&merchantId=321449,321449,61,[],0,False,Tüm Ürünler,90badcdb61809520bde6745951538359,Tek Ebat,528461909,,False,False,False,False,,False,[],151639,Cageartstudio,4.846153846153846,13.0,89.0,79.0,89.0,0,,
23,23,451235609,Dekoratif Minik Ayıcık Mum - Kokulu Vegan Soya Wax Mumu 1 Adet,"['/ty637/product/media/images/20221211/3/233694354/645464929/1/1_org_zoom.jpg', '/ty636/product/media/images/20221211/3/233694354/645464929/2/2_org_zoom.jpg']",Cageartstudio Dekoratif Minik Ayıcık Mum - Kokulu Vegan Soya Wax Mumu 1 Adet,18,Ev Dekorasyon,True,323397651,True,PRODUCT,"[{'id': '12'}, {'id': '7'}, {'id': '101400'}]","[{'attributeValue': 'Tek Ebat', 'attributeName': 'beden', 'price': {'discountedPrice': 35, 'buyingPrice': 0, 'originalPrice': 43, 'sellingPrice': 35}, 'listingId': '57dd1ebf9e76692fbcec4eea9937a6a8', 'campaignId': 61, 'merchantId': 321449, 'discountedPriceInfo': '', 'hasCollectableCoupon': False, 'sameDayShipping': False, 'lowestPriceDuration': 30}]",Ev/Mum & Kandil/Ev & Mobilya/Ev Dekorasyon,1880,Mum & Kandil,/cageartstudio/dekoratif-minik-ayicik-mum-kokulu-vegan-soya-wax-mumu-1-adet-p-451235609?boutiqueId=61&merchantId=321449,321449,61,[],0,False,Tüm Ürünler,57dd1ebf9e76692fbcec4eea9937a6a8,Tek Ebat,645464929,,False,False,False,False,30.0,False,[],151639,Cageartstudio,4.888888888888889,9.0,35.0,43.0,35.0,0,"[{'imageUrl': 'indexing-sticker-stamp/moon/e68c3d96-a877-4e49-923b-ca420419ab40.png', 'type': 'TypeA', 'position': 'upper-left', 'aspectRatio': 0.25, 'priority': 999}]",
24,0,457188553,Dekoratif Gökkuşağı Desenli 3lü Set Mum - Kokulu Vegan Soya Wax Mumu Beyaz 3 Adet,"['/ty651/product/media/images/20221217/23/240606224/652814628/1/1_org_zoom.jpg', '/ty652/product/media/images/20221217/23/240606224/652814628/2/2_org_zoom.jpg', '/ty653/product/media/images/20221217/23/240606224/652814628/3/3_org_zoom.jpg', '/ty651/product/media/images/20221217/23/240606224/652814628/4/4_org_zoom.jpg', '/ty652/product/media/images/20221217/23/240606224/652814628/5/5_org_zoom.jpg']",Cageartstudio Dekoratif Gökkuşağı Desenli 3lü Set Mum - Kokulu Vegan Soya Wax Mumu Beyaz 3 Adet,18,Ev Dekorasyon,True,326741231,True,PRODUCT,"[{'id': '12'}, {'id': '7'}, {'id': '101400'}]","[{'attributeValue': 'Tek Ebat', 'attributeName': 'beden', 'price': {'discountedPrice': 269, 'buyingPrice': 0, 'originalPrice': 218, 'sellingPrice': 269}, 'listingId': 'acc314daf2759c973c56273889e337c4', 'campaignId': 61, 'merchantId': 321449, 'discountedPriceInfo': '', 'hasCollectableCoupon': False, 'sameDayShipping': False}]",Ev/Mum & Kandil/Ev & Mobilya/Ev Dekorasyon,1880,Mum & Kandil,/cageartstudio/dekoratif-gokkusagi-desenli-3lu-set-mum-kokulu-vegan-soya-wax-mumu-beyaz-3-adet-p-457188553?boutiqueId=61&merchantId=321449,321449,61,[],0,True,Tüm Ürünler,acc314daf2759c973c56273889e337c4,Tek Ebat,652814628,,False,False,False,False,,False,"[{'title': 'Kargo Bedava', 'type': 'FREE_CARGO'}]",151639,Cageartstudio,4.666666666666667,6.0,269.0,218.0,269.0,0,,
25,1,48956191,Altın Metal Kapaklı Dark Amber Kokulu Vegan Bardak Mum,['/ty222/product/media/images/20211103/13/164664602/86796031/1/1_org_zoom.jpg'],Missi Altın Metal Kapaklı Dark Amber Kokulu Vegan Bardak Mum,18,Ev Dekorasyon,True,41140012,True,PRODUCT,"[{'id': '12'}, {'id': '7'}, {'id': '101400'}]","[{'attributeValue': 'Tek Ebat', 'attributeName': 'beden', 'price': {'discountedPrice': 87.6, 'buyingPrice': 0, 'originalPrice': 84.86, 'sellingPrice': 87.6}, 'listingId': '8b4e19f3052d6261c5b5c9a34ab8c17e', 'campaignId': 61, 'merchantId': 174, 'discountedPriceInfo': '', 'hasCollectableCoupon': False, 'sameDayShipping': False, 'lowestPriceDuration': 7}]",Ev/Mum & Kandil/Ev & Mobilya/Ev Dekorasyon,1880,Mum & Kandil,/missi/altin-metal-kapakli-dark-amber-kokulu-vegan-bardak-mum-p-48956191?boutiqueId=61&merchantId=174,174,61,[],24,False,Tüm Ürünler,8b4e19f3052d6261c5b5c9a34ab8c17e,Tek Ebat,86796031,,True,False,False,False,7.0,False,"[{'title': 'Hızlı Teslimat', 'type': 'RUSH_DELIVERY'}, {'title': 'Videolu Ürün', 'type': 'VIDEO_CONTENT'}]",143583,Missi,4.489150090415913,1106.0,87.6,84.86,87.6,0,"[{'imageUrl': 'indexing-sticker-stamp/moon/aa7816f3-395f-43b0-a9fc-0b806f923a6a.png', 'type': 'TypeA', 'position': 'upper-left', 'aspectRatio': 0.25, 'priority': 998}]",
26,2,377408052,Dekoratif Büyük Ve Küçük 2li Ayıcık Mum - Kokulu Vegan Soya Wax Mumu 2 Adet,"['/ty582/product/media/images/20221031/14/204186607/610251149/1/1_org_zoom.jpg', '/ty583/product/media/images/20221031/14/204186607/610251149/2/2_org_zoom.jpg', '/ty583/product/media/images/20221031/14/204186607/610251149/3/3_org_zoom.jpg', '/ty584/product/media/images/20221031/14/204186607/610251149/4/4_org_zoom.jpg']",Cageartstudio Dekoratif Büyük Ve Küçük 2li Ayıcık Mum - Kokulu Vegan Soya Wax Mumu 2 Adet,18,Ev Dekorasyon,True,304789189,True,PRODUCT,"[{'id': '101400'}, {'id': '12'}, {'id': '7'}]","[{'attributeValue': 'Tek Ebat', 'attributeName': 'beden', 'price': {'discountedPrice': 95, 'buyingPrice': 0, 'originalPrice': 115, 'sellingPrice': 95}, 'listingId': '9aa721ad46b87e25f16176e4ec4a901f', 'campaignId': 61, 'merchantId': 321449, 'discountedPriceInfo': '', 'hasCollectableCoupon': False, 'sameDayShipping': False, 'lowestPriceDuration': 30}]",Ev/Mum & Kandil/Ev & Mobilya/Ev Dekorasyon,1880,Mum & Kandil,/cageartstudio/dekoratif-buyuk-ve-kucuk-2li-ayicik-mum-kokulu-vegan-soya-wax-mumu-2-adet-p-377408052?boutiqueId=61&merchantId=321449,321449,61,[],0,False,Tüm Ürünler,9aa721ad46b87e25f16176e4ec4a901f,Tek Ebat,610251149,,False,False,False,False,30.0,False,[],151639,Cageartstudio,4.538461538461538,13.0,95.0,115.0,95.0,0,"[{'imageUrl': 'indexing-sticker-stamp/moon/e68c3d96-a877-4e49-923b-ca420419ab40.png', 'type': 'TypeA', 'position': 'upper-left', 'aspectRatio': 0.25, 'priority': 999}]",
27,3,411396159,Gri Füme Renk 2'li Beton Saksı Içinde Okyanus Kokulu Soya Mum,['/ty606/product/media/images/20221122/16/219650555/629117103/1/1_org_zoom.jpg'],ersustore Gri Füme Renk 2'li Beton Saksı Içinde Okyanus Kokulu Soya Mum,18,Ev Dekorasyon,True,315021957,True,PRODUCT,"[{'id': '12'}, {'id': '7'}, {'id': '101400'}]","[{'attributeValue': 'Tek Ebat', 'attributeName': 'beden', 'price': {'discountedPrice': 194, 'buyingPrice': 0, 'originalPrice': 140.8, 'sellingPrice': 194}, 'listingId': '0a94ad6869105ff3fd0bec9fbea1b93f', 'campaignId': 61, 'merchantId': 317467, 'discountedPriceInfo': '', 'hasCollectableCoupon': True, 'sameDayShipping': False}]",Ev/Mum & Kandil/Ev & Mobilya/Ev Dekorasyon,1880,Mum & Kandil,/ersustore/gri-fume-renk-2-li-beton-saksi-icinde-okyanus-kokulu-soya-mum-p-411396159?boutiqueId=61&merchantId=317467,317467,61,[],24,True,Tüm Ürünler,0a94ad6869105ff3fd0bec9fbea1b93f,Tek Ebat,629117103,,False,True,True,False,,False,"[{'title': '10 TL Kupon', 'type': 'COUPON_DISCOUNT'}, {'title': 'Hızlı Teslimat', 'type': 'RUSH_DELIVERY'}, {'title': 'Kargo Bedava', 'type': 'FREE_CARGO'}, {'title': 'Birlikte Al Kazan', 'type': 'CROSS_PROMOTION'}]",152571,ersustore,4.545454545454546,33.0,194.0,140.8,194.0,0,,10.0
28,4,348448542,Dekoratif Beton Saksı Içinde & Vanilya Amber Kokulu Vegan Doğal Terapi Mum,"['/ty524/product/media/images/20220904/10/168984743/558786218/1/1_org_zoom.jpg', '/ty523/product/media/images/20220904/10/168984743/558786218/2/2_org_zoom.jpg']",ersustore Dekoratif Beton Saksı Içinde & Vanilya Amber Kokulu Vegan Doğal Terapi Mum,18,Ev Dekorasyon,True,284062827,True,PRODUCT,"[{'id': '12'}, {'id': '7'}, {'id': '101400'}]","[{'attributeValue': 'Tek Ebat', 'attributeName': 'beden', 'price': {'discountedPrice': 229, 'buyingPrice': 0, 'originalPrice': 165.05, 'sellingPrice': 229}, 'listingId': '1f7605b4ba9101fdac68dc66aa2fb658', 'campaignId': 61, 'merchantId': 317467, 'discountedPriceInfo': '', 'hasCollectableCoupon': True, 'sameDayShipping': False}]",Ev/Mum & Kandil/Ev & Mobilya/Ev Dekorasyon,1880,Mum & Kandil,/ersustore/dekoratif-beton-saksi-icinde-vanilya-amber-kokulu-vegan-dogal-terapi-mum-p-348448542?boutiqueId=61&merchantId=317467,317467,61,[],24,True,Tüm Ürünler,1f7605b4ba9101fdac68dc66aa2fb658,Tek Ebat,558786218,,True,True,True,False,,False,"[{'title': '10 TL Kupon', 'type': 'COUPON_DISCOUNT'}, {'title': 'Hızlı Teslimat', 'type': 'RUSH_DELIVERY'}, {'title': 'Kargo Bedava', 'type': 'FREE_CARGO'}, {'title': 'Birlikte Al Kazan', 'type': 'CROSS_PROMOTION'}, {'title': 'Videolu Ürün', 'type': 'VIDEO_CONTENT'}]",152571,ersustore,4.444444444444445,18.0,229.0,165.05,229.0,0,,10.0
29,5,443970909,Dekoratif Modern Desenli Sütun Mum - Kokulu Vegan Soya Wax Mumu 2li,"['/ty618/product/media/images/20221201/21/225618957/636454994/1/1_org_zoom.jpg', '/ty620/product/media/images/20221201/21/225618957/636454994/2/2_org_zoom.jpg', '/ty620/product/media/images/20221201/21/225618957/636454994/3/3_org_zoom.jpg', '/ty618/product/media/images/20221201/21/225618957/636454994/4/4_org_zoom.jpg']",Cageartstudio Dekoratif Modern Desenli Sütun Mum - Kokulu Vegan Soya Wax Mumu 2li,18,Ev Dekorasyon,True,319228596,True,PRODUCT,"[{'id': '12'}, {'id': '7'}, {'id': '101400'}]","[{'attributeValue': 'Tek Ebat', 'attributeName': 'beden', 'price': {'discountedPrice': 209, 'buyingPrice': 0, 'originalPrice': 209, 'sellingPrice': 209}, 'listingId': '68ea4b626b1dcb617661a6ffd3b70855', 'campaignId': 61, 'merchantId': 321449, 'discountedPriceInfo': '', 'hasCollectableCoupon': False, 'sameDayShipping': False}]",Ev/Mum & Kandil/Ev & Mobilya/Ev Dekorasyon,1880,Mum & Kandil,/cageartstudio/dekoratif-modern-desenli-sutun-mum-kokulu-vegan-soya-wax-mumu-2li-p-443970909?boutiqueId=61&merchantId=321449,321449,61,[],0,True,Tüm Ürünler,68ea4b626b1dcb617661a6ffd3b70855,Tek Ebat,636454994,,False,False,False,False,,False,"[{'title': 'Kargo Bedava', 'type': 'FREE_CARGO'}]",151639,Cageartstudio,4.8125,32.0,209.0,209.0,209.0,0,,
30,6,329202669,Arınma Tütsülük Set Vegan Ud Ağacı Kokulu Soya Mumu Palo Santo Adaçayı Lavanta Meditasyon Tütsü Seti,"['/ty482/product/media/images/20220718/23/144323901/523810259/1/1_org_zoom.jpg', '/ty482/product/media/images/20220718/23/144323901/523810259/2/2_org_zoom.jpg', '/ty480/product/media/images/20220718/23/144323901/523810259/3/3_org_zoom.jpg', '/ty481/product/media/images/20220718/23/144323901/523810259/4/4_org_zoom.jpg']",SillageCandle Arınma Tütsülük Set Vegan Ud Ağacı Kokulu Soya Mumu Palo Santo Adaçayı Lavanta Meditasyon Tütsü Seti,18,Ev Dekorasyon,True,269459061,True,PRODUCT,[{'id': '101400'}],"[{'attributeValue': 'Tek Ebat', 'attributeName': 'beden', 'price': {'discountedPrice': 249.9, 'buyingPrice': 0, 'originalPrice': 219.79, 'sellingPrice': 249.9}, 'listingId': '739e6f5b4a315878a4c0b793d8200608', 'campaignId': 61, 'merchantId': 456966, 'discountedPriceInfo': '', 'hasCollectableCoupon': True, 'sameDayShipping': False}]",Ev/Tütsü ve Buhurdanlık/Ev & Mobilya/Ev Dekorasyon,4986,Tütsü ve Buhurdanlık,/sillagecandle/arinma-tutsuluk-set-vegan-ud-agaci-kokulu-soya-mumu-palo-santo-adacayi-lavanta-meditasyon-tutsu-seti-p-329202669?boutiqueId=61&merchantId=456966,456966,61,[],0,True,Tüm Ürünler,739e6f5b4a315878a4c0b793d8200608,Tek Ebat,523810259,,False,True,True,False,,False,"[{'title': 'Kupon Fırsatı', 'type': 'COLLECTABLE_COUPON'}, {'title': 'Kargo Bedava', 'type': 'FREE_CARGO'}, {'title': 'Birlikte Al Kazan', 'type': 'CROSS_PROMOTION'}]",152546,SillageCandle,4.863636363636363,22.0,249.9,219.79,249.9,0,,
31,7,443969385,Dekoratif Modern Desenli Büyük Boy Sütun Mum - Kokulu Vegan Soya Wax Mumu 1 Adet,"['/ty646/product/media/images/20221215/0/238131190/636452740/1/1_org_zoom.jpg', '/ty645/product/media/images/20221215/0/238131190/636452740/2/2_org_zoom.jpg', '/ty646/product/media/images/20221215/0/238131190/636452740/3/3_org_zoom.jpg']",Cageartstudio Dekoratif Modern Desenli Büyük Boy Sütun Mum - Kokulu Vegan Soya Wax Mumu 1 Adet,18,Ev Dekorasyon,True,319227084,True,PRODUCT,"[{'id': '12'}, {'id': '7'}, {'id': '101400'}]","[{'attributeValue': 'Tek Ebat', 'attributeName': 'beden', 'price': {'discountedPrice': 125, 'buyingPrice': 0, 'originalPrice': 125, 'sellingPrice': 125}, 'listingId': '247a59aefb64021b2e2838512d08ebe8', 'campaignId': 61, 'merchantId': 321449, 'discountedPriceInfo': '', 'hasCollectableCoupon': False, 'sameDayShipping': False}]",Ev/Mum & Kandil/Ev & Mobilya/Ev Dekorasyon,1880,Mum & Kandil,/cageartstudio/dekoratif-modern-desenli-buyuk-boy-sutun-mum-kokulu-vegan-soya-wax-mumu-1-adet-p-443969385?boutiqueId=61&merchantId=321449,321449,61,[],0,True,Tüm Ürünler,247a59aefb64021b2e2838512d08ebe8,Tek Ebat,636452740,,False,False,False,False,,False,"[{'title': 'Kargo Bedava', 'type': 'FREE_CARGO'}]",151639,Cageartstudio,5.0,4.0,125.0,125.0,125.0,0,,
32,8,290721337,Buhurdanlık Koku Tableti %100 Soya Wax Vegan Wax Melts Buhurdanlık Mumu Lavanta&yasemin Kokulu,"['/ty416/product/media/images/20220501/23/100932638/464450279/1/1_org_zoom.jpg', '/ty415/product/media/images/20220501/23/100932638/464450279/2/2_org_zoom.jpg', '/ty415/product/media/images/20220501/23/100932638/464450279/3/3_org_zoom.jpg']",SillageCandle Buhurdanlık Koku Tableti %100 Soya Wax Vegan Wax Melts Buhurdanlık Mumu Lavanta&yasemin Kokulu,18,Ev Dekorasyon,True,245247868,True,PRODUCT,"[{'id': '12'}, {'id': '7'}, {'id': '101400'}]","[{'attributeValue': 'Tek Ebat', 'attributeName': 'beden', 'price': {'discountedPrice': 99.9, 'buyingPrice': 0, 'originalPrice': 85.62, 'sellingPrice': 99.9}, 'listingId': '4150e06021f0647996f93a554c81d44e', 'campaignId': 61, 'merchantId': 456966, 'discountedPriceInfo': '', 'hasCollectableCoupon': True, 'sameDayShipping': False}]",Ev/Mum & Kandil/Ev & Mobilya/Ev Dekorasyon,1880,Mum & Kandil,/sillagecandle/buhurdanlik-koku-tableti-100-soya-wax-vegan-wax-melts-buhurdanlik-mumu-lavanta-yasemin-kokulu-p-290721337?boutiqueId=61&merchantId=456966,456966,61,[],0,False,Tüm Ürünler,4150e06021f0647996f93a554c81d44e,Tek Ebat,464450279,,False,True,True,False,,False,"[{'title': 'Kupon Fırsatı', 'type': 'COLLECTABLE_COUPON'}, {'title': 'Birlikte Al Kazan', 'type': 'CROSS_PROMOTION'}]",152546,SillageCandle,4.866666666666666,45.0,99.9,85.62,99.9,0,,
